iter	Logloss
425	0.04946755612
426	0.04938430861
427	0.04926011694
428	0.04910843767
429	0.04898778285
430	0.04887779116
431	0.04869708114
432	0.04856239529
433	0.04835778334
434	0.04819313935
435	0.04802724883
436	0.04791470775
437	0.04778600302
438	0.04766871985
439	0.04753880238
440	0.04740484493
441	0.04733581243
442	0.04719990257
443	0.04711187543
444	0.04697974648
445	0.04681331905
446	0.04667172469
447	0.04650241747
448	0.04637411072
449	0.04619340071
450	0.04606120793
451	0.04597574519
452	0.04585365986
453	0.04572929548
454	0.04559801507
455	0.04548866918
456	0.04538126067
457	0.04523485289
458	0.0450804778
459	0.04495637248
460	0.04489874277
461	0.0447572573
462	0.04463954235
463	0.04452355828
464	0.04443476519
465	0.04435690932
466	0.0442358077
467	0.04408607333
468	0.04396739344
469	0.04385603507
470	0.04376340851
471	0.04358741054
472	0.04346098862
473	0.043344554
474	0.04320635758
475	0.04312292985
476	0.04300924361
477	0.04289000804
478	0.04277694131
479	0.04269188408
480	0.04261873275
481	0.04250214794
482	0.04235999415
483	0.04231597495
484	0.0422035803
485	0.04208656371
486	0.04199504101
487	0.04183314166
488	0.04171737536
489	0.04166504717
490	0.04158366196
491	0.04151620264
492	0.04138308998
493	0.04129676368
494	0.04116705647
495	0.04113047893
496	0.04102965227
497	0.04091758428
498	0.04079179313
499	0.04068756854
500	0.04056263721
501	0.04041783641
502	0.04031775317
503	0.04022183005
504	0.04007846727
505	0.03998959158
506	0.03986356765
507	0.03977103872
508	0.03965886559
509	0.03957121016
510	0.03949907258
511	0.0393996051
512	0.03929969457
513	0.03921342084
514	0.03910282465
515	0.03902802505
516	0.0389620413
517	0.03886175531
518	0.03873667379
519	0.03869593237
520	0.03861126186
521	0.03850131147
522	0.03842614767
523	0.03827307168
524	0.03815491744
525	0.03802115523
526	0.03793545971
527	0.03783584204
528	0.03770981436
529	0.0375993233
530	0.03749593224
531	0.0374075822
532	0.03736054428
533	0.03729329898
534	0.03720335322
535	0.03717014733
536	0.03704458147
537	0.03697612342
538	0.03691236616
539	0.03684443752
540	0.03678212203
541	0.03667998877
542	0.0365533228
543	0.03644306829
544	0.03640464347
545	0.0363572376
546	0.03627203018
547	0.03617813831
548	0.03610107091
549	0.0359950779
550	0.03591993662
551	0.03584670645
552	0.03575155679
553	0.03566265106
554	0.03558227584
555	0.03550828348
556	0.03544622707
557	0.03534620015
558	0.03525746338
559	0.03514375086
560	0.03504176778
561	0.03496851133
562	0.03486471101
563	0.03481338531
564	0.03472658593
565	0.03465021314
566	0.03455062175
567	0.03448677063
568	0.03442394452
569	0.03438562859
570	0.03431130206
571	0.03422811839
572	0.03417693161
573	0.03410089673
574	0.03405988873
575	0.0339799866
576	0.03390033977
577	0.03382445133
578	0.0337387896
579	0.03365618788
580	0.03357610928
581	0.03350255621
582	0.03342291314
583	0.03334812855
584	0.03328746135
585	0.03324154231
586	0.03315993557
587	0.03309578407
588	0.03298762464
589	0.0329322064
590	0.03286858806
591	0.03281664661
592	0.03276073276
593	0.03268040635
594	0.03262146251
595	0.0325683008
596	0.03251252963
597	0.03243846593
598	0.03239456312
599	0.03231855828
600	0.03223018947
601	0.03213984572
602	0.03205568208
603	0.03197418423
604	0.03186952786
605	0.03178636296
606	0.03171322665
607	0.03165170715
608	0.03153625248
609	0.03144220292
610	0.03138022911
611	0.03131271723
612	0.03121148132
613	0.03112461436
614	0.03107837054
615	0.03100981112
616	0.0309377017
617	0.03086099287
618	0.03080417603
619	0.0307705271
620	0.03071901554
621	0.03064389116
622	0.03056042401
623	0.03048937339
624	0.0303979746
625	0.0303017361
626	0.03024842795
627	0.030176189
628	0.0300992793
629	0.03005039974
630	0.02999250344
631	0.02991803425
632	0.02984783218
633	0.02978957356
634	0.02972629502
635	0.02963791307
636	0.02955528319
637	0.02948513932
638	0.02946516473
639	0.02943615275
640	0.02935383639
641	0.02928939767
642	0.02923431922
643	0.02917617325
644	0.02913757384
645	0.02908080582
646	0.02900743672
647	0.02893377477
648	0.02886477606
649	0.02880461385
650	0.02877450553
651	0.02869828855
652	0.02864164067
653	0.02860213077
654	0.02852894378
655	0.02848935503
656	0.02842739248
657	0.02835355593
658	0.02829350637
659	0.02819513711
660	0.02813317081
661	0.02804673375
662	0.02798065801
663	0.02791652154
664	0.02787541968
665	0.02781561416
666	0.0277596684
667	0.02768076311
668	0.02763742725
669	0.02758168986
670	0.02752336742
671	0.02748437754
672	0.0274622553
673	0.02741398586
674	0.02736322899
675	0.02730428703
676	0.02725652071
677	0.02718752951
678	0.02712255388
679	0.02707778375
680	0.02700014565
681	0.02696944034
682	0.02690747028
683	0.02683896343
684	0.02676544039
685	0.02668228675
686	0.02663216065
687	0.02656527204
688	0.02652074033
689	0.02645908941
690	0.02639419826
691	0.02634994815
692	0.02631942118
693	0.02625062522
694	0.02618660514
695	0.02611532361
696	0.02606721563
697	0.02604260595
698	0.02599086724
699	0.02596540151
700	0.02591360648
701	0.02587898134
702	0.02579739526
703	0.0257488874
704	0.02571809573
705	0.02565840098
706	0.02561665708
707	0.02558277536
708	0.02552700418
709	0.02545945475
710	0.02541240557
711	0.02535110384
712	0.02529868742
713	0.02525726829
714	0.0252005472
715	0.02514677911
716	0.02509469686
717	0.02503203032
718	0.02499717427
719	0.0249478404
720	0.0249353957
721	0.02489119252
722	0.02482974248
723	0.02480049772
724	0.02477363151
725	0.02471550243
726	0.02465715559
727	0.02461149749
728	0.02456525743
729	0.02451196055
730	0.0244580573
731	0.02437043753
732	0.02433317102
733	0.02429380943
734	0.02424921952
735	0.02420099138
736	0.02415480952
737	0.02411413568
738	0.02406784493
739	0.02402208734
740	0.02400592368
741	0.02395375319
742	0.02388545472
743	0.02384850172
744	0.02381011445
745	0.02373864895
746	0.02368689334
747	0.02365603409
748	0.02363026987
749	0.02356917839
750	0.02352883872
751	0.02348640772
752	0.02344055814
753	0.02340505255
754	0.02335318242
755	0.0233068729
756	0.02325065493
757	0.0232155079
758	0.0231842394
759	0.0231398391
760	0.02310997107
761	0.02306856321
762	0.02302740878
763	0.02298148974
764	0.02292532808
765	0.02289207151
766	0.02286224666
767	0.02281397534
768	0.02277074649
769	0.02273090242
770	0.02267527205
771	0.02263041744
772	0.02259341563
773	0.02253797862
774	0.02249812704
775	0.0224668285
776	0.02241781565
777	0.02237714745
778	0.02231875555
779	0.02228534879
780	0.0222354949
781	0.02220518758
782	0.02215934551
783	0.02213880584
784	0.02210043359
785	0.02205774728
786	0.02201958529
787	0.02197034528
788	0.02193874074
789	0.02189075665
790	0.0218436549
791	0.02180902789
792	0.02179050821
793	0.02174271186
794	0.02170297292
795	0.02164634194
796	0.02161476931
797	0.02157045349
798	0.02153977634
799	0.02149827649
800	0.02147567178
801	0.02143071392
802	0.02137736448
803	0.02134569611
804	0.02130233209
805	0.02125770088
806	0.02121168422
807	0.02117932124
808	0.02112605253
809	0.02110447846
810	0.02108283493
811	0.0210262415
812	0.0209913404
813	0.02094991752
814	0.02090916108
815	0.02086310312
816	0.02082234105
817	0.02078136684
818	0.02074605273
819	0.02069357436
820	0.02066914491
821	0.02064786746
822	0.02059846412
823	0.02056468002
824	0.02052325714
825	0.02048915578
826	0.0204747981
827	0.02043184145
828	0.02039086725
829	0.02035766136
830	0.02033632571
831	0.02031302264
832	0.02029413501
833	0.02024796441
834	0.02020939129
835	0.02017449019
836	0.02014570912
837	0.02013921174
838	0.02010336072
839	0.02006591774
840	0.02003724181
841	0.01998056952
842	0.01994193445
843	0.01990019055
844	0.01985673078
845	0.01982607241
846	0.01979097043
847	0.01973226878
848	0.0196799237
849	0.01964781603
850	0.01963412292
851	0.01960452523
852	0.0195560568
853	0.01951729782
854	0.01946072503
855	0.01942498665
856	0.01939003111
857	0.01935052872
858	0.01930600827
859	0.01928449616
860	0.01923732682
861	0.01920424108
862	0.01917125109
863	0.01913291075
864	0.01908485908
865	0.01904206013
866	0.01900978727
867	0.01896813535
868	0.01894888915
869	0.01891489104
870	0.01889964727
871	0.01885234277
872	0.01882216874
873	0.01879370119
874	0.01876472488
875	0.01874063146
876	0.01870776349
877	0.01868512311
878	0.0186469799
879	0.01861091674
880	0.01858152367
881	0.01853932358
882	0.01851318389
883	0.01847582915
884	0.01844602119
885	0.01840065032
886	0.01837067341
887	0.01835164123
888	0.01832012867
889	0.01826924226
890	0.01822895703
891	0.01819567793
892	0.01817025162
893	0.01813688241
894	0.0180973068
895	0.01805560983
896	0.01802270243
897	0.01800540489
898	0.01795550219
899	0.01794471515
900	0.01790947426
901	0.01788455295
902	0.01785590142
903	0.01782498773
904	0.01779462409
905	0.01774903357
906	0.0177273525
907	0.01770308637
908	0.01767545047
909	0.017671311
910	0.01766163909
911	0.01763148571
912	0.01757631903
913	0.01755952835
914	0.01753977903
915	0.01752571797
916	0.01750435604
917	0.01747891659
918	0.01745244274
919	0.01739693063
920	0.01737829832
921	0.01736441935
922	0.01732961024
923	0.0173134616
924	0.01729303645
925	0.01726133992
926	0.01723990478
927	0.01721160618
928	0.0171877831
929	0.01715859653
930	0.01713446745
931	0.01710826018
932	0.01708679124
933	0.01706001515
934	0.01702267354
935	0.01700102814
936	0.01696395874
937	0.01693315581
938	0.01689520783
939	0.01686773713
940	0.01683185795
941	0.01680048995
942	0.01678043463
943	0.01674495156
944	0.01671620617
945	0.01669997869
946	0.01666954746
947	0.01664433517
948	0.01660600046
949	0.01659719775
950	0.01655938682
951	0.01653126844
952	0.01649993987
953	0.01648464729
954	0.0164712827
955	0.01646649368
956	0.01643803176
957	0.01640170015
958	0.01636104509
959	0.01634885007
960	0.016323818
961	0.01628467229
962	0.01625945061
963	0.01621922546
964	0.01618803768
965	0.01615915148
966	0.0161520008
967	0.016121196
968	0.01610643657
969	0.016093485
970	0.01606063392
971	0.01604529441
972	0.01603185098
973	0.01600507676
974	0.01598058348
975	0.01595916147
976	0.01593125336
977	0.01591444391
978	0.01590001302
979	0.01587033084
980	0.01582874088
981	0.01582356888
982	0.01580211121
983	0.01576497611
984	0.01571897353
985	0.01568110627
986	0.01564854618
987	0.01562258296
988	0.01557947144
989	0.01556528178
990	0.0155352232
991	0.01552241055
992	0.01549833121
993	0.01547478972
994	0.01544355407
995	0.01540990983
996	0.01537596898
997	0.01535538707
998	0.01533436869
999	0.0153129542
